Registry,Repository,Tag,Id,Distro,Hostname,Layer,CVE ID,Compliance ID,Type,Severity,Package Name,Package Version,Package License,CVSS,Vendor Status,Risk Factors,Description,Cause,Containers,Custom Labels
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-16932,46,OS,medium,libxml2,2.9.4+dfsg1-2.2+deb9u2,,7.50,open,"Attack complexity: low, Attack vector: network, Medium severity",parser.c in libxml2 before 2.9.5 does not prevent infinite recursion in parameter entities.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-18258,46,OS,medium,libxml2,2.9.4+dfsg1-2.2+deb9u2,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity","The xz_head function in xzlib.c in libxml2 before 2.9.6 allows remote attackers to cause a denial of service (memory consumption) via a crafted LZMA file, because the decoder functionality does not restrict memory usage to what is required for a legitimate file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-5130,46,OS,medium,libxml2,2.9.4+dfsg1-2.2+deb9u2,,8.80,open,"Attack complexity: low, Attack vector: network, Medium severity","An integer overflow in xmlmemory.c in libxml2 before 2.9.5, as used in Google Chrome prior to 62.0.3202.62 and other products, allowed a remote attacker to potentially exploit heap corruption via a crafted XML file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-5969,46,OS,low,libxml2,2.9.4+dfsg1-2.2+deb9u2,,4.70,open,DoS,"** DISPUTED ** libxml2 2.9.4, when used in recover mode, allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted XML document.  NOTE: The maintainer states \""I would disagree of a CVE with the Recover parsing option which should only be used for manual recovery at least for XML parser.\""",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-8872,46,OS,medium,libxml2,2.9.4+dfsg1-2.2+deb9u2,,9.10,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity",The htmlParseTryOrFinish function in HTMLparser.c in libxml2 2.9.4 allows attackers to cause a denial of service (buffer over-read) or information disclosure.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-14404,46,OS,medium,libxml2,2.9.4+dfsg1-2.2+deb9u2,,7.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability",A NULL pointer dereference vulnerability exists in the xpath.c:xmlXPathCompOpEval() function of libxml2 through 2.9.8 when parsing an invalid XPath expression in the XPATH_OP_AND or XPATH_OP_OR case. Applications processing untrusted XSL format inputs with the use of the libxml2 library may be vulnerable to a denial of service attack due to a crash of the application.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-14567,46,OS,medium,libxml2,2.9.4+dfsg1-2.2+deb9u2,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","libxml2 2.9.8, if --with-lzma is used, allows remote attackers to cause a denial of service (infinite loop) via a crafted XML file that triggers LZMA_MEMLIMIT_ERROR, as demonstrated by xmllint, a different vulnerability than CVE-2015-8035 and CVE-2018-9251.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-1000035,46,OS,medium,unzip,6.0-21,,7.80,fixed in 6.0-21+deb9u1,"Attack complexity: low, DoS, Has fix, Medium severity, Recent vulnerability",A heap-based buffer overflow exists in Info-Zip UnZip version <= 6.00 in the processing of password-protected archives that allows an attacker to perform a denial of service or to possibly achieve code execution.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-11068,46,OS,high,libxslt (used in libxslt1.1),1.1.29-2.1,,9.80,open,"Attack complexity: low, Attack vector: network, High severity, Recent vulnerability",libxslt through 1.1.33 allows bypass of a protection mechanism because callers of xsltCheckRead and xsltCheckWrite permit access even upon receiving a -1 error code. xsltCheckRead can return -1 for a crafted URL that is not actually invalid and is subsequently loaded.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2016-1585,46,OS,low,apparmor (used in libapparmor1),2.11.0-3+deb9u2,,9.80,open,"Attack complexity: low, Attack vector: network",In all versions of AppArmor mount rules are accidentally widened when compiled.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-2422,46,OS,medium,"openjdk-8 (used in openjdk-8-jre, openjdk-8-jre-headless)",8u181-b13-2~deb9u1,,3.10,fixed in 8u212-b01-1~deb9u1,"Attack vector: network, Has fix, Medium severity, Recent vulnerability","Vulnerability in the Java SE component of Oracle Java SE (subcomponent: Libraries). Supported versions that are affected are Java SE: 7u201, 8u192 and 11.0.1; Java SE Embedded: 8u191. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Java SE accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets (in Java SE 8), that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.0 Base Score 3.1 (Confidentiality impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-2602,46,OS,medium,"openjdk-8 (used in openjdk-8-jre, openjdk-8-jre-headless)",8u181-b13-2~deb9u1,,7.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: Libraries). Supported versions that are affected are Java SE: 7u211, 8u202, 11.0.2 and 12; Java SE Embedded: 8u201. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Java SE Embedded. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of Java SE, Java SE Embedded. Note: This vulnerability can only be exploited by supplying data to APIs in the specified Component without using Untrusted Java Web Start applications or Untrusted Java applets, such as through a web service. CVSS 3.0 Base Score 7.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-2684,46,OS,medium,"openjdk-8 (used in openjdk-8-jre, openjdk-8-jre-headless)",8u181-b13-2~deb9u1,,5.90,open,"Attack vector: network, Medium severity, Recent vulnerability","Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: RMI). Supported versions that are affected are Java SE: 7u211, 8u202, 11.0.2 and 12; Java SE Embedded: 8u201. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Java SE Embedded. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Java SE, Java SE Embedded accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets (in Java SE 8), that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.0 Base Score 5.9 (Integrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-2698,46,OS,low,"openjdk-8 (used in openjdk-8-jre, openjdk-8-jre-headless)",8u181-b13-2~deb9u1,,8.10,open,"Attack vector: network, Recent vulnerability","Vulnerability in the Java SE component of Oracle Java SE (subcomponent: 2D). Supported versions that are affected are Java SE: 7u211 and 8u202. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE. Successful attacks of this vulnerability can result in takeover of Java SE. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets (in Java SE 8), that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.0 Base Score 8.1 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-1000858,46,OS,medium,"gnupg2 (used in gpgv, dirmngr, gnupg-agent, gnupg)",2.1.18-8~deb9u3,,8.80,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","GnuPG version 2.1.12 - 2.2.11 contains a Cross ite Request Forgery (CSRF) vulnerability in dirmngr that can result in Attacker controlled CSRF, Information Disclosure, DoS. This attack appear to be exploitable via Victim must perform a WKD request, e.g. enter an email address in the composer window of Thunderbird/Enigmail. This vulnerability appears to have been fixed in after commit 4a4bb874f63741026bd26264c43bb32b1099f060.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-9234,46,OS,low,"gnupg2 (used in gpgv, dirmngr, gnupg-agent, gnupg)",2.1.18-8~deb9u3,,7.50,open,"Attack complexity: low, Attack vector: network, Recent vulnerability","GnuPG 2.2.4 and 2.2.5 does not enforce a configuration in which key certification requires an offline master Certify key, which results in apparently valid certifications that occurred only with access to a signing subkey.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-9928,46,OS,medium,"gst-plugins-base1.0 (used in gstreamer1.0-x, gstreamer1.0-plugins-base, libgstreamer-plugins-base1.0-0)",1.10.4-1,,8.80,fixed in 1.10.4-1+deb9u1,"Attack complexity: low, Attack vector: network, Has fix, Medium severity, Recent vulnerability, Remote execution","GStreamer before 1.16.0 has a heap-based buffer overflow in the RTSP connection parser via a crafted response from a server, potentially allowing remote code execution.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2016-10228,46,OS,low,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,5.90,open,"Attack vector: network, DoS","The iconv program in the GNU C Library (aka glibc or libc6) 2.25 and earlier, when invoked with the -c option, enters an infinite loop when processing invalid multi-byte input sequences, leading to a denial of service.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2016-10739,46,OS,medium,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,5.30,open,"Attack complexity: low, Medium severity","In the GNU C Library (aka glibc or libc6) through 2.28, the getaddrinfo function would successfully parse a string that contained an IPv4 address followed by whitespace and arbitrary characters, which could lead applications to incorrectly assume that it had parsed a valid string, without the possibility of embedded HTTP headers or other potentially dangerous substrings.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-1000408,46,OS,high,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,7.80,fixed in 2.24-11+deb9u4,"Attack complexity: low, Has fix, High severity","A memory leak in glibc 2.1.1 (released on May 24, 1999) can be reached and amplified through the LD_HWCAP_MASK environment variable. Please note that many versions of glibc are not vulnerable to this issue if patched for CVE-2017-1000366.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-1000409,46,OS,medium,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,7.00,fixed in 2.24-11+deb9u4,"Exploit exists, Has fix, Medium severity","A buffer overflow in glibc 2.5 (released on September 29, 2006) and can be triggered through the LD_LIBRARY_PATH environment variable. Please note that many versions of glibc are not vulnerable to this issue if patched for CVE-2017-1000366.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-12132,46,OS,medium,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,5.90,open,"Attack vector: network, Medium severity","The DNS stub resolver in the GNU C Library (aka glibc or libc6) before version 2.26, when EDNS support is enabled, will solicit large UDP responses from name servers, potentially simplifying off-path DNS spoofing attacks due to IP fragmentation.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-15670,46,OS,high,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,9.80,fixed in 2.24-11+deb9u4,"Attack complexity: low, Attack vector: network, Has fix, High severity","The GNU C Library (aka glibc or libc6) before 2.27 contains an off-by-one error leading to a heap-based buffer overflow in the glob function in glob.c, related to the processing of home directories using the ~ operator followed by a long string.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-15671,46,OS,medium,"glibc (used in libc-bin, multiarch-support, libc6)",2.24-11+deb9u3,,5.90,fixed in 2.24-11+deb9u4,"Attack vector: network, DoS, Has fix, Medium severity","The glob function in glob.c in the GNU C Library (aka glibc or libc6) before 2.27, when invoked with GLOB_TILDE, could skip freeing allocated memory when processing the ~ operator with a long user name, potentially leading to a denial of service (memory leak).",,1,
